timestamp,annee,mois,nom_jour_semaine,type_jour,est_ferie,libelle_jour_special,heure,consommation_mwh,temperature_celsius,taux_co2_g_kwh,part_enr_pourcentage,temperature_normale_saison_celsius,ecart_a_la_normale_celsius
2024-08-12 16:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,16,336.5,24.5,0.0,30.25,25.494354801793254,-0.99
2024-08-12 17:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,17,338.0,24.9,0.0,23.19,25.47822589258994,-0.58
2024-08-12 18:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,18,319.25,26.2,0.0,20.43,25.081451662125126,1.12
2024-08-12 19:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,19,309.75,24.9,0.0,17.01,24.312903219653712,0.59
2024-08-12 20:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,20,316.0,23.6,0.0,12.22,23.263709591281028,0.34
2024-08-12 21:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,21,311.25,22.2,0.0,11.34,21.74838718291252,0.45
2024-08-12 22:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,22,294.0,21.0,0.0,10.19,20.524999933858073,0.48
2024-08-12 23:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,23,266.25,20.0,0.0,5.34,19.70967742704576,0.29
2024-08-13 00:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,0,254.5,19.3,0.0,8.8,19.141129001494377,0.16
2024-08-13 01:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,1,245.25,18.8,0.0,12.01,18.625806477762037,0.17
2024-08-13 02:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,2,240.5,18.1,0.0,11.55,18.409677443965787,-0.31
2024-08-13 03:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,3,252.25,18.1,0.0,7.44,17.883871009272912,0.22
2024-08-13 04:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,4,265.25,18.0,0.0,5.12,17.449999909247122,0.55
2024-08-13 05:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,5,280.75,18.0,0.0,3.93,17.140322577568792,0.86
2024-08-13 06:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,6,312.0,18.0,0.0,6.15,16.858064528434507,1.14
2024-08-13 07:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,7,334.25,17.2,0.0,9.34,16.6040323088246,0.6
2024-08-13 08:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,8,344.25,18.0,0.0,12.91,17.141129047639907,0.86
2024-08-13 09:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,9,356.25,19.4,0.0,15.65,18.42822583260075,0.97
2024-08-13 10:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,10,376.0,20.7,0.0,15.07,19.971774193548388,0.73
2024-08-13 11:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,11,359.75,22.1,0.0,15.31,21.554838718906527,0.55
2024-08-13 12:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,12,332.25,23.5,0.0,19.57,22.922580703612297,0.58
2024-08-13 13:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,13,321.0,24.0,0.0,24.16,24.108064528434507,-0.11
2024-08-13 14:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,14,313.5,25.1,0.0,29.51,24.66209674650623,0.44
2024-08-13 15:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,15,313.5,23.7,0.0,29.12,25.196774144326486,-1.5
2024-08-13 16:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,16,326.0,24.4,0.0,25.65,25.494354801793254,-1.09
2024-08-13 17:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,17,327.0,24.0,0.0,19.87,25.47822589258994,-1.48
2024-08-13 18:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,18,320.0,24.1,0.0,12.63,25.081451662125126,-0.98
2024-08-13 19:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,19,310.5,23.1,0.0,8.09,24.312903219653712,-1.21
2024-08-13 20:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,20,319.0,21.9,0.0,7.83,23.263709591281028,-1.36
2024-08-13 21:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,21,316.5,20.7,0.0,8.97,21.74838718291252,-1.05
2024-08-13 22:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,22,297.25,19.9,0.0,11.2,20.524999933858073,-0.63
2024-08-13 23:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,23,268.25,19.0,0.0,13.16,19.70967742704576,-0.71
2024-08-14 00:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,0,255.25,18.9,0.0,9.23,19.141129001494377,-0.24
2024-08-14 01:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,1,239.0,18.6,0.0,8.02,18.625806477762037,-0.03
2024-08-14 02:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,2,239.0,18.2,0.0,6.81,18.409677443965787,-0.21
2024-08-14 03:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,3,250.0,18.6,0.0,7.66,17.883871009272912,0.72
2024-08-14 04:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,4,272.75,19.0,0.0,8.56,17.449999909247122,1.55
2024-08-14 05:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,5,284.75,18.9,0.0,6.39,17.140322577568792,1.76
2024-08-14 06:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,6,311.5,18.6,0.0,8.54,16.858064528434507,1.74
2024-08-14 07:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,7,320.5,18.7,0.0,16.5,16.6040323088246,2.1
2024-08-14 08:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,8,334.5,18.8,0.0,18.41,17.141129047639907,1.66
2024-08-14 09:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,9,339.5,19.1,0.0,23.88,18.42822583260075,0.67
2024-08-14 10:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,10,370.0,19.9,0.0,27.4,19.971774193548388,-0.07
2024-08-14 11:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,11,368.75,21.0,0.0,30.38,21.554838718906527,-0.55
2024-08-14 12:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,12,343.75,22.1,0.0,33.0,22.922580703612297,-0.82
2024-08-14 13:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,13,331.25,23.0,0.0,37.94,24.108064528434507,-1.11
2024-08-14 14:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,14,320.25,24.1,0.0,43.59,24.66209674650623,-0.56
2024-08-14 15:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,15,326.5,24.1,0.0,46.03,25.196774144326486,-1.1
2024-08-14 16:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,16,325.5,24.1,0.0,45.0,25.494354801793254,-1.39
2024-08-14 17:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,17,321.0,24.5,0.0,39.44,25.47822589258994,-0.98
2024-08-14 18:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,18,309.0,23.6,0.0,31.51,25.081451662125126,-1.48
2024-08-14 19:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,19,298.25,23.1,0.0,27.49,24.312903219653712,-1.21
2024-08-14 20:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,20,304.5,22.5,0.0,27.97,23.263709591281028,-0.76
2024-08-14 21:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,21,303.75,21.2,0.0,17.94,21.74838718291252,-0.55
2024-08-14 22:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,22,283.75,19.8,0.0,14.76,20.524999933858073,-0.73
2024-08-14 23:00:00,2024,8,Mardi,Semaine,false,Jour Ouvré,23,257.0,19.4,0.0,15.79,19.70967742704576,-0.31
2024-08-15 00:00:00,2024,8,Mercredi,Semaine,true,Assomption,0,243.75,18.3,0.0,14.8,19.141129001494377,-0.84
2024-08-15 01:00:00,2024,8,Mercredi,Semaine,true,Assomption,1,231.25,17.1,0.0,11.55,18.625806477762037,-1.53
2024-08-15 02:00:00,2024,8,Mercredi,Semaine,true,Assomption,2,227.25,16.2,0.0,7.92,18.409677443965787,-2.21
2024-08-15 03:00:00,2024,8,Mercredi,Semaine,true,Assomption,3,225.75,14.9,0.0,5.75,17.883871009272912,-2.98
2024-08-15 04:00:00,2024,8,Mercredi,Semaine,true,Assomption,4,230.25,13.6,0.0,4.64,17.449999909247122,-3.85
2024-08-15 05:00:00,2024,8,Mercredi,Semaine,true,Assomption,5,231.75,12.9,0.0,4.8,17.140322577568792,-4.24
2024-08-15 06:00:00,2024,8,Mercredi,Semaine,true,Assomption,6,242.25,12.7,0.0,10.09,16.858064528434507,-4.16
2024-08-15 07:00:00,2024,8,Mercredi,Semaine,true,Assomption,7,261.25,12.4,0.0,20.7,16.6040323088246,-4.2
2024-08-15 08:00:00,2024,8,Mercredi,Semaine,true,Assomption,8,274.5,13.8,0.0,32.58,17.141129047639907,-3.34
2024-08-15 09:00:00,2024,8,Mercredi,Semaine,true,Assomption,9,287.0,15.6,0.0,42.23,18.42822583260075,-2.83
2024-08-15 10:00:00,2024,8,Mercredi,Semaine,true,Assomption,10,310.25,17.6,0.0,48.86,19.971774193548388,-2.37
2024-08-15 11:00:00,2024,8,Mercredi,Semaine,true,Assomption,11,300.0,19.4,0.0,52.74,21.554838718906527,-2.15
2024-08-15 12:00:00,2024,8,Mercredi,Semaine,true,Assomption,12,281.5,21.1,0.0,59.49,22.922580703612297,-1.82
2024-08-15 13:00:00,2024,8,Mercredi,Semaine,true,Assomption,13,286.25,21.8,0.0,61.75,24.108064528434507,-2.31
2024-08-15 14:00:00,2024,8,Mercredi,Semaine,true,Assomption,14,263.75,22.2,0.0,61.63,24.66209674650623,-2.46
2024-08-15 15:00:00,2024,8,Mercredi,Semaine,true,Assomption,15,261.25,22.5,0.0,59.18,25.196774144326486,-2.7
2024-08-15 16:00:00,2024,8,Mercredi,Semaine,true,Assomption,16,276.0,22.7,0.0,49.98,25.494354801793254,-2.79
2024-08-15 17:00:00,2024,8,Mercredi,Semaine,true,Assomption,17,279.5,22.2,0.0,36.27,25.47822589258994,-3.28
2024-08-15 18:00:00,2024,8,Mercredi,Semaine,true,Assomption,18,277.25,21.6,0.0,20.32,25.081451662125126,-3.48
2024-08-15 19:00:00,2024,8,Mercredi,Semaine,true,Assomption,19,278.75,21.0,0.0,11.77,24.312903219653712,-3.31
2024-08-15 20:00:00,2024,8,Mercredi,Semaine,true,Assomption,20,284.75,20.0,0.0,10.28,23.263709591281028,-3.26
2024-08-15 21:00:00,2024,8,Mercredi,Semaine,true,Assomption,21,289.0,19.2,0.0,9.85,21.74838718291252,-2.55
2024-08-15 22:00:00,2024,8,Mercredi,Semaine,true,Assomption,22,276.0,18.9,0.0,9.89,20.524999933858073,-1.63
2024-08-15 23:00:00,2024,8,Mercredi,Semaine,true,Assomption,23,248.0,18.9,0.0,11.64,19.70967742704576,-0.81
2024-08-16 00:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,0,239.25,19.0,0.0,12.7,19.141129001494377,-0.14
2024-08-16 01:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,1,225.75,19.0,0.0,14.2,18.625806477762037,0.37
2024-08-16 02:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,2,227.25,19.0,0.0,14.53,18.409677443965787,0.59
2024-08-16 03:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,3,232.0,18.2,0.0,15.74,17.883871009272912,0.32
2024-08-16 04:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,4,257.0,18.4,0.0,15.05,17.449999909247122,0.95
2024-08-16 05:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,5,260.0,18.6,0.0,14.85,17.140322577568792,1.46
2024-08-16 06:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,6,288.25,18.8,0.0,18.05,16.858064528434507,1.94
2024-08-16 07:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,7,313.75,18.1,0.0,20.55,16.6040323088246,1.5
2024-08-16 08:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,8,318.0,18.5,0.0,26.89,17.141129047639907,1.36
2024-08-16 09:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,9,327.25,20.3,0.0,32.27,18.42822583260075,1.87
2024-08-16 10:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,10,328.25,21.1,0.0,33.63,19.971774193548388,1.13
2024-08-16 11:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,11,331.5,21.8,0.0,37.85,21.554838718906527,0.25
2024-08-16 12:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,12,314.75,22.2,0.0,42.54,22.922580703612297,-0.72
2024-08-16 13:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,13,315.0,22.6,0.0,42.81,24.108064528434507,-1.51
2024-08-16 14:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,14,316.5,22.6,0.0,45.22,24.66209674650623,-2.06
2024-08-16 15:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,15,320.0,23.3,0.0,43.92,25.196774144326486,-1.9
2024-08-16 16:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,16,307.75,23.0,0.0,40.42,25.494354801793254,-2.49
2024-08-16 17:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,17,311.0,23.1,0.0,35.87,25.47822589258994,-2.38
2024-08-16 18:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,18,306.75,22.9,0.0,26.66,25.081451662125126,-2.18
2024-08-16 19:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,19,301.75,22.2,0.0,21.61,24.312903219653712,-2.11
2024-08-16 20:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,20,309.0,21.8,0.0,17.88,23.263709591281028,-1.46
2024-08-16 21:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,21,315.5,21.1,0.0,14.58,21.74838718291252,-0.65
2024-08-16 22:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,22,300.0,20.5,0.0,15.63,20.524999933858073,-0.02
2024-08-16 23:00:00,2024,8,Jeudi,Semaine,false,Jour Ouvré,23,262.75,20.4,0.0,14.74,19.70967742704576,0.69
2024-08-17 00:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,0,249.0,20.2,0.0,12.36,19.141129001494377,1.06
2024-08-17 01:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,1,233.75,20.0,0.0,10.7,18.625806477762037,1.37
2024-08-17 02:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,2,222.25,19.7,0.0,8.06,18.409677443965787,1.29
2024-08-17 03:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,3,220.5,19.8,0.0,6.66,17.883871009272912,1.92
2024-08-17 04:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,4,237.0,19.8,0.0,6.12,17.449999909247122,2.35
2024-08-17 05:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,5,240.5,19.6,0.0,7.95,17.140322577568792,2.46
2024-08-17 06:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,6,258.5,19.1,0.0,10.01,16.858064528434507,2.24
2024-08-17 07:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,7,286.5,19.0,0.0,13.31,16.6040323088246,2.4
2024-08-17 08:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,8,289.25,18.9,0.0,16.16,17.141129047639907,1.76
2024-08-17 09:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,9,302.0,19.0,0.0,20.48,18.42822583260075,0.57
2024-08-17 10:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,10,333.75,19.5,0.0,23.67,19.971774193548388,-0.47
2024-08-17 11:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,11,341.0,20.4,0.0,22.85,21.554838718906527,-1.15
2024-08-17 12:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,12,322.75,20.2,0.0,25.7,22.922580703612297,-2.72
2024-08-17 13:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,13,306.5,20.9,0.0,28.47,24.108064528434507,-3.21
2024-08-17 14:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,14,297.5,22.2,0.0,29.91,24.66209674650623,-2.46
2024-08-17 15:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,15,278.25,20.1,0.0,30.43,25.196774144326486,-5.1
2024-08-17 16:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,16,273.5,21.4,0.0,28.22,25.494354801793254,-4.09
2024-08-17 17:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,17,289.0,22.4,0.0,27.31,25.47822589258994,-3.08
2024-08-17 18:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,18,287.5,22.7,0.0,23.38,25.081451662125126,-2.38
2024-08-17 19:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,19,290.0,22.2,0.0,18.38,24.312903219653712,-2.11
2024-08-17 20:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,20,298.0,21.1,0.0,19.66,23.263709591281028,-2.16
2024-08-17 21:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,21,302.75,19.2,0.0,17.11,21.74838718291252,-2.55
2024-08-17 22:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,22,290.25,17.6,0.0,12.81,20.524999933858073,-2.92
2024-08-17 23:00:00,2024,8,Vendredi,Semaine,false,Jour Ouvré,23,251.0,17.0,0.0,10.58,19.70967742704576,-2.71
2024-08-18 00:00:00,2024,8,,Semaine,false,Jour Ouvré,0,239.5,16.5,0.0,10.46,19.141129001494377,-2.64
2024-08-18 01:00:00,2024,8,,Semaine,false,Jour Ouvré,1,222.25,16.0,0.0,12.23,18.625806477762037,-2.63
2024-08-18 02:00:00,2024,8,,Semaine,false,Jour Ouvré,2,212.5,15.1,0.0,15.09,18.409677443965787,-3.31
2024-08-18 03:00:00,2024,8,,Semaine,false,Jour Ouvré,3,207.25,14.0,0.0,20.01,17.883871009272912,-3.88
2024-08-18 04:00:00,2024,8,,Semaine,false,Jour Ouvré,4,210.5,12.8,0.0,16.31,17.449999909247122,-4.65
2024-08-18 05:00:00,2024,8,,Semaine,false,Jour Ouvré,5,209.25,12.5,0.0,15.9,17.140322577568792,-4.64
2024-08-18 06:00:00,2024,8,,Semaine,false,Jour Ouvré,6,212.0,11.9,0.0,21.78,16.858064528434507,-4.96
2024-08-18 07:00:00,2024,8,,Semaine,false,Jour Ouvré,7,247.25,11.7,0.0,25.42,16.6040323088246,-4.9
2024-08-18 08:00:00,2024,8,,Semaine,false,Jour Ouvré,8,265.0,12.8,0.0,29.13,17.141129047639907,-4.34
2024-08-18 09:00:00,2024,8,,Semaine,false,Jour Ouvré,9,266.75,14.8,0.0,36.34,18.42822583260075,-3.63
2024-08-18 10:00:00,2024,8,,Semaine,false,Jour Ouvré,10,294.25,17.0,0.0,43.86,19.971774193548388,-2.97
2024-08-18 11:00:00,2024,8,,Semaine,false,Jour Ouvré,11,295.5,19.0,0.0,40.0,21.554838718906527,-2.55
2024-08-18 12:00:00,2024,8,,Semaine,false,Jour Ouvré,12,262.5,20.5,0.0,42.52,22.922580703612297,-2.42
2024-08-18 13:00:00,2024,8,,Semaine,false,Jour Ouvré,13,241.5,20.5,0.0,44.51,24.108064528434507,-3.61
2024-08-18 14:00:00,2024,8,,Semaine,false,Jour Ouvré,14,242.5,21.5,0.0,40.2,24.66209674650623,-3.16
2024-08-18 15:00:00,2024,8,,Semaine,false,Jour Ouvré,15,251.5,21.4,0.0,40.01,25.196774144326486,-3.8
2024-08-18 16:00:00,2024,8,,Semaine,false,Jour Ouvré,16,265.75,21.3,0.0,33.61,25.494354801793254,-4.19
2024-08-18 17:00:00,2024,8,,Semaine,false,Jour Ouvré,17,280.0,21.0,0.0,25.59,25.47822589258994,-4.48
2024-08-18 18:00:00,2024,8,,Semaine,false,Jour Ouvré,18,291.0,21.0,0.0,18.04,25.081451662125126,-4.08
2024-08-18 19:00:00,2024,8,,Semaine,false,Jour Ouvré,19,291.25,20.6,0.0,13.65,24.312903219653712,-3.71
2024-08-18 20:00:00,2024,8,,Semaine,false,Jour Ouvré,20,301.0,20.1,0.0,12.85,23.263709591281028,-3.16
2024-08-18 21:00:00,2024,8,,Semaine,false,Jour Ouvré,21,305.5,18.1,0.0,11.18,21.74838718291252,-3.65
2024-08-18 22:00:00,2024,8,,Semaine,false,Jour Ouvré,22,283.5,16.5,0.0,11.21,20.524999933858073,-4.02
2024-08-18 23:00:00,2024,8,,Semaine,false,Jour Ouvré,23,258.25,15.8,0.0,9.79,19.70967742704576,-3.91
2024-08-19 00:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,0,246.5,15.5,0.0,7.51,19.141129001494377,-3.64
2024-08-19 01:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,1,225.25,15.2,0.0,5.51,18.625806477762037,-3.43
2024-08-19 02:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,2,219.25,14.3,0.0,6.98,18.409677443965787,-4.11
2024-08-19 03:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,3,225.25,13.9,0.0,8.89,17.883871009272912,-3.98
2024-08-19 04:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,4,258.0,13.4,0.0,7.79,17.449999909247122,-4.05
2024-08-19 05:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,5,286.75,13.3,0.0,7.54,17.140322577568792,-3.84
2024-08-19 06:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,6,327.0,13.1,0.0,9.72,16.858064528434507,-3.76
2024-08-19 07:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,7,348.5,12.6,0.0,16.55,16.6040323088246,-4.0
2024-08-19 08:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,8,356.5,13.3,0.0,24.62,17.141129047639907,-3.84
2024-08-19 09:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,9,373.0,15.1,0.16,31.71,18.42822583260075,-3.33
2024-08-19 10:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,10,380.0,17.2,0.0,36.78,19.971774193548388,-2.77
2024-08-19 11:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,11,376.75,19.5,0.0,39.8,21.554838718906527,-2.05
2024-08-19 12:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,12,357.5,21.0,0.0,42.55,22.922580703612297,-1.92
2024-08-19 13:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,13,353.25,22.3,0.0,42.59,24.108064528434507,-1.81
2024-08-19 14:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,14,346.0,23.4,0.0,40.07,24.66209674650623,-1.26
2024-08-19 15:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,15,346.75,24.0,0.0,34.11,25.196774144326486,-1.2
2024-08-19 16:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,16,342.25,23.9,0.0,26.47,25.494354801793254,-1.59
2024-08-19 17:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,17,361.75,23.4,0.0,18.28,25.47822589258994,-2.08
2024-08-19 18:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,18,357.0,22.2,0.0,12.4,25.081451662125126,-2.88
2024-08-19 19:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,19,340.25,21.1,0.0,9.24,24.312903219653712,-3.21
2024-08-19 20:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,20,342.5,19.9,0.0,10.24,23.263709591281028,-3.36
2024-08-19 21:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,21,347.0,18.2,0.0,10.57,21.74838718291252,-3.55
2024-08-19 22:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,22,327.5,16.4,0.0,12.03,20.524999933858073,-4.13
2024-08-19 23:00:00,2024,8,Dimanche,Week-end,false,Jour Ouvré,23,288.5,15.6,0.0,15.75,19.70967742704576,-4.11
2024-08-20 00:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,0,266.5,15.4,0.0,17.38,19.141129001494377,-3.74
2024-08-20 01:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,1,247.75,15.2,0.0,20.97,18.625806477762037,-3.43
2024-08-20 02:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,2,243.5,15.1,0.0,23.49,18.409677443965787,-3.31
2024-08-20 03:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,3,256.0,15.3,0.0,23.49,17.883871009272912,-2.58
2024-08-20 04:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,4,277.25,15.8,0.0,23.75,17.449999909247122,-1.65
2024-08-20 05:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,5,302.0,16.5,0.0,24.79,17.140322577568792,-0.64
2024-08-20 06:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,6,322.5,17.6,0.0,27.19,16.858064528434507,0.74
2024-08-20 07:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,7,352.75,18.1,0.0,29.5,16.6040323088246,1.5
2024-08-20 08:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,8,368.25,18.6,0.0,35.37,17.141129047639907,1.46
2024-08-20 09:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,9,387.75,20.0,0.0,39.33,18.42822583260075,1.57
2024-08-20 10:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,10,399.5,21.6,0.0,38.83,19.971774193548388,1.63
2024-08-20 11:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,11,413.0,22.6,0.0,36.47,21.554838718906527,1.05
2024-08-20 12:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,12,393.25,22.2,0.0,38.82,22.922580703612297,-0.72
2024-08-20 13:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,13,345.75,20.5,0.0,39.35,24.108064528434507,-3.61
2024-08-20 14:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,14,331.5,20.2,0.0,45.37,24.66209674650623,-4.46
2024-08-20 15:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,15,323.5,20.5,0.0,50.89,25.196774144326486,-4.7
2024-08-20 16:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,16,323.75,21.0,0.0,55.41,25.494354801793254,-4.49
2024-08-20 17:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,17,351.0,22.6,0.0,50.32,25.47822589258994,-2.88
2024-08-20 18:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,18,339.25,23.1,0.0,42.7,25.081451662125126,-1.98
2024-08-20 19:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,19,328.25,21.5,0.0,36.56,24.312903219653712,-2.81
2024-08-20 20:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,20,346.0,20.0,0.0,32.35,23.263709591281028,-3.26
2024-08-20 21:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,21,343.5,18.6,0.0,23.49,21.74838718291252,-3.15
2024-08-20 22:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,22,322.75,17.2,0.0,20.31,20.524999933858073,-3.32
2024-08-20 23:00:00,2024,8,Lundi,Semaine,false,Jour Ouvré,23,286.75,16.2,0.0,20.01,19.70967742704576,-3.51
