code_insee_region,libelle_region,nature,date,heure,date_heure,consommation,thermique,nucleaire,eolien,solaire,hydraulique,pompage,bioenergies,ech_physiques,stockage_batterie,destockage_batterie,tco_thermique,tch_thermique,tco_nucleaire,tch_nucleaire,tco_eolien,tch_eolien,tco_solaire,tch_solaire,tco_hydraulique,tch_hydraulique,tco_bioenergies,tch_bioenergies,column_68
52,Pays de la Loire,Données temps réel,2026-03-09,11:15,2026-03-09T10:15:00+00:00,3780,195,0,92,590,17,0,105,2783,0,0,5.16,9.84,0.0,,2.43,3.98,15.61,28.64,0.45,170.0,2.78,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,11:45,2026-03-09T10:45:00+00:00,3657,200,0,83,618,17,0,105,2635,0,0,5.47,10.1,0.0,,2.27,3.59,16.9,30.0,0.46,170.0,2.87,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,12:45,2026-03-09T11:45:00+00:00,3551,199,0,83,622,17,0,105,2526,0,0,5.6,10.05,0.0,,2.34,3.59,17.52,30.19,0.48,170.0,2.96,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,14:00,2026-03-09T13:00:00+00:00,3362,197,0,93,605,17,0,105,2345,0,0,5.86,9.94,0.0,,2.77,4.02,18.0,29.37,0.51,170.0,3.12,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,14:15,2026-03-09T13:15:00+00:00,3326,197,0,99,620,17,0,105,2288,0,0,5.92,9.94,0.0,,2.98,4.28,18.64,30.1,0.51,170.0,3.16,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,14:45,2026-03-09T13:45:00+00:00,3235,197,0,105,580,17,0,105,2231,0,0,6.09,9.94,0.0,,3.25,4.54,17.93,28.16,0.53,170.0,3.25,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,15:45,2026-03-09T14:45:00+00:00,3065,196,0,100,519,17,0,105,2129,0,0,6.39,9.89,0.0,,3.26,4.33,16.93,25.19,0.55,170.0,3.43,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,16:00,2026-03-09T15:00:00+00:00,3124,196,0,88,513,17,0,105,2206,0,0,6.27,9.89,0.0,,2.82,3.81,16.42,24.9,0.54,170.0,3.36,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,16:15,2026-03-09T15:15:00+00:00,3082,196,0,91,477,17,0,105,2197,0,0,6.36,9.89,0.0,,2.95,3.94,15.48,23.16,0.55,170.0,3.41,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,17:15,2026-03-09T16:15:00+00:00,3103,197,0,59,331,17,0,105,2396,-1,0,6.35,9.94,0.0,,1.9,2.55,10.67,16.07,0.55,170.0,3.38,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,17:45,2026-03-09T16:45:00+00:00,3198,197,0,43,236,17,0,105,2601,0,0,6.16,9.94,0.0,,1.34,1.86,7.38,11.46,0.53,170.0,3.28,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,18:15,2026-03-09T17:15:00+00:00,3380,198,0,37,117,17,0,105,2907,0,0,5.86,9.99,0.0,,1.09,1.6,3.46,5.68,0.5,170.0,3.11,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,18:45,2026-03-09T17:45:00+00:00,3541,235,0,31,16,17,0,105,3138,0,0,6.64,11.86,0.0,,0.88,1.34,0.45,0.78,0.48,170.0,2.97,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,20:00,2026-03-09T19:00:00+00:00,3512,236,0,39,0,17,0,105,3114,0,0,6.72,11.91,0.0,,1.11,1.69,0.0,0.0,0.48,170.0,2.99,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,22:45,2026-03-09T21:45:00+00:00,3587,202,0,58,0,18,0,105,3206,0,0,5.63,10.2,0.0,,1.62,2.51,0.0,0.0,0.5,180.0,2.93,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,23:00,2026-03-09T22:00:00+00:00,3517,202,0,51,0,18,0,105,3142,0,0,5.74,10.2,0.0,,1.45,2.21,0.0,0.0,0.51,180.0,2.99,115.38,
52,Pays de la Loire,Données temps réel,2026-03-09,23:15,2026-03-09T22:15:00+00:00,3417,203,0,55,0,18,0,105,3037,0,0,5.94,10.25,0.0,,1.61,2.38,0.0,0.0,0.53,180.0,3.07,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,00:15,2026-03-09T23:15:00+00:00,3460,203,0,56,0,17,0,105,3080,0,1,5.87,10.25,0.0,,1.62,2.42,0.0,0.0,0.49,170.0,3.03,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,01:30,2026-03-10T00:30:00+00:00,3238,203,0,46,0,17,0,105,2868,0,0,6.27,10.25,0.0,,1.42,1.99,0.0,0.0,0.53,170.0,3.24,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,05:45,2026-03-10T04:45:00+00:00,3279,203,0,57,0,18,0,105,2897,0,0,6.19,10.25,0.0,,1.74,2.47,0.0,0.0,0.55,180.0,3.2,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,06:30,2026-03-10T05:30:00+00:00,3698,204,0,56,0,18,0,105,3315,0,0,5.52,10.3,0.0,,1.51,2.42,0.0,0.0,0.49,180.0,2.84,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,06:45,2026-03-10T05:45:00+00:00,3780,204,0,57,0,18,0,105,3397,0,0,5.4,10.3,0.0,,1.51,2.47,0.0,0.0,0.48,180.0,2.78,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,07:00,2026-03-10T06:00:00+00:00,3942,204,0,57,0,18,0,105,3559,0,1,5.18,10.3,0.0,,1.45,2.47,0.0,0.0,0.46,180.0,2.66,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,07:15,2026-03-10T06:15:00+00:00,3928,204,0,53,0,18,0,105,3547,0,1,5.19,10.3,0.0,,1.35,2.29,0.0,0.0,0.46,180.0,2.67,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,07:45,2026-03-10T06:45:00+00:00,4069,204,0,52,19,18,0,105,3671,0,0,5.01,10.3,0.0,,1.28,2.25,0.47,0.92,0.44,180.0,2.58,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,08:30,2026-03-10T07:30:00+00:00,4010,204,0,44,84,18,0,105,3556,0,0,5.09,10.3,0.0,,1.1,1.9,2.09,4.08,0.45,180.0,2.62,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,10:45,2026-03-10T09:45:00+00:00,3804,201,0,48,584,18,0,105,2848,0,0,5.28,10.15,0.0,,1.26,2.08,15.35,28.35,0.47,180.0,2.76,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,16:00,2026-03-10T15:00:00+00:00,3381,193,0,269,493,18,0,105,2304,0,0,5.71,9.74,0.0,,7.96,11.64,14.58,23.93,0.53,180.0,3.11,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,19:15,2026-03-10T18:15:00+00:00,3590,196,0,495,0,17,0,105,2775,0,1,5.46,9.89,0.0,,13.79,21.42,0.0,0.0,0.47,170.0,2.92,115.38,
52,Pays de la Loire,Données temps réel,2026-03-10,20:00,2026-03-10T19:00:00+00:00,3489,196,0,644,0,17,0,105,2527,0,1,5.62,9.89,0.0,,18.46,27.87,0.0,0.0,0.49,170.0,3.01,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,00:30,2026-03-10T23:30:00+00:00,3320,200,0,1417,0,17,0,105,1581,0,1,6.02,10.1,0.0,,42.68,61.32,0.0,0.0,0.51,170.0,3.16,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,01:45,2026-03-11T00:45:00+00:00,3192,198,0,1534,0,16,0,105,1339,0,1,6.2,9.99,0.0,,48.06,66.38,0.0,0.0,0.5,160.0,3.29,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,04:45,2026-03-11T03:45:00+00:00,2933,198,0,1562,0,16,0,105,1052,-1,0,6.75,9.99,0.0,,53.26,67.59,0.0,0.0,0.55,160.0,3.58,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,05:00,2026-03-11T04:00:00+00:00,2956,198,0,1580,0,16,0,105,1057,0,0,6.7,9.99,0.0,,53.45,68.37,0.0,0.0,0.54,160.0,3.55,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,10:00,2026-03-11T09:00:00+00:00,3733,198,0,1216,272,16,0,105,1926,0,0,5.3,9.99,0.0,,32.57,52.62,7.29,13.2,0.43,160.0,2.81,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,11:30,2026-03-11T10:30:00+00:00,3554,196,0,1187,646,16,0,105,1404,0,0,5.51,9.89,0.0,,33.4,51.36,18.18,31.36,0.45,160.0,2.95,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,12:45,2026-03-11T11:45:00+00:00,3446,195,0,1144,827,16,0,105,1158,0,1,5.66,9.84,0.0,,33.2,49.5,24.0,40.15,0.46,160.0,3.05,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,14:15,2026-03-11T13:15:00+00:00,3312,195,0,1319,1018,16,0,105,659,0,0,5.89,9.84,0.0,,39.82,57.07,30.74,49.42,0.48,160.0,3.17,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,16:00,2026-03-11T15:00:00+00:00,3049,195,0,1261,785,16,0,105,689,-1,0,6.4,9.84,0.0,,41.36,54.57,25.75,38.11,0.52,160.0,3.44,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,16:30,2026-03-11T15:30:00+00:00,3117,195,0,1344,654,16,0,105,802,0,0,6.26,9.84,0.0,,43.12,58.16,20.98,31.75,0.51,160.0,3.37,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,17:00,2026-03-11T16:00:00+00:00,3090,200,0,1322,521,16,0,105,928,-1,0,6.47,10.1,0.0,,42.78,57.2,16.86,25.29,0.52,160.0,3.4,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,17:30,2026-03-11T16:30:00+00:00,3086,200,0,1279,363,16,0,105,1122,0,1,6.48,10.1,0.0,,41.45,55.34,11.76,17.62,0.52,160.0,3.4,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,17:45,2026-03-11T16:45:00+00:00,3170,200,0,1213,307,16,0,105,1328,0,1,6.31,10.1,0.0,,38.26,52.49,9.68,14.9,0.5,160.0,3.31,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,18:00,2026-03-11T17:00:00+00:00,3161,200,0,1176,215,16,0,105,1448,0,1,6.33,10.1,0.0,,37.2,50.89,6.8,10.44,0.51,160.0,3.32,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,19:00,2026-03-11T18:00:00+00:00,3663,201,0,953,11,16,0,105,2377,0,1,5.49,10.15,0.0,,26.02,41.24,0.3,0.53,0.44,160.0,2.87,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,19:30,2026-03-11T18:30:00+00:00,3705,201,0,897,0,17,0,105,2484,0,1,5.43,10.15,0.0,,24.21,38.81,0.0,0.0,0.46,170.0,2.83,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,20:00,2026-03-11T19:00:00+00:00,3559,201,0,784,0,17,0,105,2451,0,1,5.65,10.15,0.0,,22.03,33.92,0.0,0.0,0.48,170.0,2.95,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,22:00,2026-03-11T21:00:00+00:00,3259,203,0,412,0,17,0,105,2523,0,0,6.23,10.25,0.0,,12.64,17.83,0.0,0.0,0.52,170.0,3.22,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,23:00,2026-03-11T22:00:00+00:00,3577,203,0,261,0,17,0,105,2991,0,0,5.68,10.25,0.0,,7.3,11.29,0.0,0.0,0.48,170.0,2.94,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,23:30,2026-03-11T22:30:00+00:00,3499,204,0,245,0,17,0,105,2928,0,0,5.83,10.3,0.0,,7.0,10.6,0.0,0.0,0.49,170.0,3.0,115.38,
52,Pays de la Loire,Données temps réel,2026-03-11,23:45,2026-03-11T22:45:00+00:00,3557,203,0,250,0,17,0,105,2981,0,0,5.71,10.25,0.0,,7.03,10.82,0.0,0.0,0.48,170.0,2.95,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,01:30,2026-03-12T00:30:00+00:00,3389,205,0,292,0,16,0,105,2772,0,0,6.05,10.35,0.0,,8.62,12.64,0.0,0.0,0.47,160.0,3.1,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,01:45,2026-03-12T00:45:00+00:00,3399,205,0,309,0,16,0,105,2764,0,0,6.03,10.35,0.0,,9.09,13.37,0.0,0.0,0.47,160.0,3.09,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,02:30,2026-03-12T01:30:00+00:00,3257,206,0,330,0,16,0,105,2600,0,0,6.32,10.4,0.0,,10.13,14.28,0.0,0.0,0.49,160.0,3.22,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,02:45,2026-03-12T01:45:00+00:00,3116,206,0,333,0,16,0,105,2456,0,0,6.61,10.4,0.0,,10.69,14.41,0.0,0.0,0.51,160.0,3.37,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,04:15,2026-03-12T03:15:00+00:00,3141,206,0,299,0,16,0,105,2515,0,0,6.56,10.4,0.0,,9.52,12.94,0.0,0.0,0.51,160.0,3.34,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,07:45,2026-03-12T06:45:00+00:00,3879,207,0,507,30,16,0,105,3014,0,0,5.34,10.45,0.0,,13.07,21.94,0.77,1.46,0.41,160.0,2.71,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,12:45,2026-03-12T11:45:00+00:00,3458,195,0,916,552,16,0,105,1674,0,1,5.64,9.84,0.0,,26.49,39.64,15.96,26.8,0.46,160.0,3.04,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,13:00,2026-03-12T12:00:00+00:00,3545,194,0,946,570,16,0,105,1713,0,1,5.47,9.79,0.0,,26.69,40.93,16.08,27.67,0.45,160.0,2.96,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,14:00,2026-03-12T13:00:00+00:00,3532,191,0,915,594,16,0,105,1711,0,1,5.41,9.64,0.0,,25.91,39.59,16.82,28.83,0.45,160.0,2.97,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,15:15,2026-03-12T14:15:00+00:00,3484,189,0,944,496,16,0,105,1734,0,0,5.42,9.54,0.0,,27.1,40.85,14.24,24.08,0.46,160.0,3.01,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,15:45,2026-03-12T14:45:00+00:00,3327,196,0,914,445,16,0,105,1652,0,0,5.89,9.89,0.0,,27.47,39.55,13.38,21.6,0.48,160.0,3.16,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,16:15,2026-03-12T15:15:00+00:00,3311,198,0,873,374,16,0,105,1745,0,0,5.98,9.99,0.0,,26.37,37.78,11.3,18.16,0.48,160.0,3.17,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,17:00,2026-03-12T16:00:00+00:00,3236,198,0,856,249,16,0,105,1812,0,0,6.12,9.99,0.0,,26.45,37.04,7.69,12.09,0.49,160.0,3.24,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,17:15,2026-03-12T16:15:00+00:00,3271,199,0,1223,249,16,0,105,1480,-1,0,6.08,10.05,0.0,,37.39,52.92,7.61,12.09,0.49,160.0,3.21,115.38,
52,Pays de la Loire,Données temps réel,2026-03-12,23:45,2026-03-12T22:45:00+00:00,3493,197,0,1739,0,18,0,105,1434,0,0,5.64,9.94,0.0,,49.79,75.25,0.0,0.0,0.52,180.0,3.01,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,00:15,2026-03-12T23:15:00+00:00,3487,197,0,1742,0,18,0,105,1426,0,0,5.65,9.94,0.0,,49.96,75.38,0.0,0.0,0.52,180.0,3.01,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,01:15,2026-03-13T00:15:00+00:00,3210,197,0,1819,0,18,0,105,1071,0,1,6.14,9.94,0.0,,56.67,78.71,0.0,0.0,0.56,180.0,3.27,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,02:30,2026-03-13T01:30:00+00:00,3041,197,0,1901,0,18,0,105,820,0,1,6.48,9.94,0.0,,62.51,82.26,0.0,0.0,0.59,180.0,3.45,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,03:30,2026-03-13T02:30:00+00:00,2911,204,0,1780,0,17,0,105,806,0,0,7.01,10.3,0.0,,61.15,77.02,0.0,0.0,0.58,170.0,3.61,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,04:15,2026-03-13T03:15:00+00:00,3004,204,0,1813,0,17,0,105,866,0,0,6.79,10.3,0.0,,60.35,78.45,0.0,0.0,0.57,170.0,3.5,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,06:00,2026-03-13T05:00:00+00:00,3190,204,0,1857,0,17,0,105,1008,0,0,6.39,10.3,0.0,,58.21,80.35,0.0,0.0,0.53,170.0,3.29,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,06:15,2026-03-13T05:15:00+00:00,3317,204,0,1850,0,17,0,105,1141,0,0,6.15,10.3,0.0,,55.77,80.05,0.0,0.0,0.51,170.0,3.17,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,09:15,2026-03-13T08:15:00+00:00,3958,202,0,1629,106,17,0,105,1901,0,0,5.1,10.2,0.0,,41.16,70.49,2.68,5.15,0.43,170.0,2.65,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,10:45,2026-03-13T09:45:00+00:00,3861,201,0,1027,219,17,0,105,2293,-1,0,5.21,10.15,0.0,,26.6,44.44,5.67,10.63,0.44,170.0,2.72,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,12:30,2026-03-13T11:30:00+00:00,4223,199,0,1113,334,17,0,105,2455,0,0,4.71,10.05,0.0,,26.36,48.16,7.91,16.21,0.4,170.0,2.49,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,13:15,2026-03-13T12:15:00+00:00,4115,199,0,1001,321,17,0,105,2472,0,1,4.84,10.05,0.0,,24.33,43.31,7.8,15.58,0.41,170.0,2.55,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,13:30,2026-03-13T12:30:00+00:00,4022,199,0,866,321,17,0,105,2514,0,1,4.95,10.05,0.0,,21.53,37.47,7.98,15.58,0.42,170.0,2.61,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,14:30,2026-03-13T13:30:00+00:00,4048,199,0,654,317,17,0,105,2757,-1,0,4.92,10.05,0.0,,16.16,28.3,7.83,15.39,0.42,170.0,2.59,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,16:00,2026-03-13T15:00:00+00:00,3934,199,0,976,234,17,0,105,2403,0,0,5.06,10.05,0.0,,24.81,42.23,5.95,11.36,0.43,170.0,2.67,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,16:30,2026-03-13T15:30:00+00:00,3874,195,0,1063,188,17,0,105,2306,-1,0,5.03,9.84,0.0,,27.44,46.0,4.85,9.13,0.44,170.0,2.71,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,16:45,2026-03-13T15:45:00+00:00,3866,195,0,1065,169,17,0,105,2316,0,0,5.04,9.84,0.0,,27.55,46.08,4.37,8.2,0.44,170.0,2.72,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,17:45,2026-03-13T16:45:00+00:00,3850,196,0,997,93,17,0,105,2444,0,0,5.09,9.89,0.0,,25.9,43.14,2.42,4.51,0.44,170.0,2.73,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,19:00,2026-03-13T18:00:00+00:00,4039,234,0,1268,11,17,0,105,2405,0,0,5.79,11.81,0.0,,31.39,54.87,0.27,0.53,0.42,170.0,2.6,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,20:15,2026-03-13T19:15:00+00:00,4049,229,0,1023,0,17,0,105,2675,0,0,5.66,11.56,0.0,,25.27,44.27,0.0,0.0,0.42,170.0,2.59,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,20:30,2026-03-13T19:30:00+00:00,4080,229,0,1047,0,17,0,105,2684,-2,0,5.61,11.56,0.0,,25.66,45.31,0.0,0.0,0.42,170.0,2.57,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,22:15,2026-03-13T21:15:00+00:00,3693,232,0,1101,0,18,0,105,2237,0,0,6.28,11.71,0.0,,29.81,47.64,0.0,0.0,0.49,180.0,2.84,115.38,
52,Pays de la Loire,Données temps réel,2026-03-13,23:15,2026-03-13T22:15:00+00:00,3781,233,0,1123,0,18,0,105,2303,0,0,6.16,11.76,0.0,,29.7,48.59,0.0,0.0,0.48,180.0,2.78,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,01:30,2026-03-14T00:30:00+00:00,3568,193,0,1223,0,18,0,105,2029,0,0,5.41,9.74,0.0,,34.28,52.92,0.0,0.0,0.5,180.0,2.94,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,01:45,2026-03-14T00:45:00+00:00,3594,194,0,1202,0,18,0,105,2076,0,0,5.4,9.79,0.0,,33.44,52.01,0.0,0.0,0.5,180.0,2.92,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,04:30,2026-03-14T03:30:00+00:00,3288,195,0,827,0,18,0,105,2143,0,0,5.93,9.84,0.0,,25.15,35.79,0.0,0.0,0.55,180.0,3.19,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,05:15,2026-03-14T04:15:00+00:00,3285,195,0,689,0,17,0,105,2278,0,1,5.94,9.84,0.0,,20.97,29.81,0.0,0.0,0.52,170.0,3.2,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,06:30,2026-03-14T05:30:00+00:00,3488,196,0,583,0,17,0,105,2588,0,0,5.62,9.89,0.0,,16.71,25.23,0.0,0.0,0.49,170.0,3.01,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,07:00,2026-03-14T06:00:00+00:00,3528,196,0,518,0,17,0,105,2692,0,0,5.56,9.89,0.0,,14.68,22.41,0.0,0.0,0.48,170.0,2.98,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,07:30,2026-03-14T06:30:00+00:00,3538,196,0,509,24,18,0,105,2686,0,0,5.54,9.89,0.0,,14.39,22.03,0.68,1.17,0.51,180.0,2.97,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,08:15,2026-03-14T07:15:00+00:00,3494,196,0,417,101,17,0,105,2659,0,0,5.61,9.89,0.0,,11.93,18.04,2.89,4.9,0.49,170.0,3.01,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,08:45,2026-03-14T07:45:00+00:00,3452,195,0,387,258,17,0,105,2490,0,0,5.65,9.84,0.0,,11.21,16.75,7.47,12.52,0.49,170.0,3.04,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,10:45,2026-03-14T09:45:00+00:00,3247,194,0,170,982,17,0,105,1779,0,0,5.97,9.79,0.0,,5.24,7.36,30.24,47.67,0.52,170.0,3.23,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,12:45,2026-03-14T11:45:00+00:00,3413,193,0,234,1143,17,0,105,1720,0,0,5.65,9.74,0.0,,6.86,10.13,33.49,55.49,0.5,170.0,3.08,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,13:30,2026-03-14T12:30:00+00:00,3158,228,0,241,1053,18,0,105,1516,-1,0,7.22,11.51,0.0,,7.63,10.43,33.34,51.12,0.57,180.0,3.32,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,15:15,2026-03-14T14:15:00+00:00,3000,192,0,309,866,17,0,105,1511,-1,0,6.4,9.69,0.0,,10.3,13.37,28.87,42.04,0.57,170.0,3.5,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,16:00,2026-03-14T15:00:00+00:00,2939,192,0,362,712,17,0,105,1552,-1,0,6.53,9.69,0.0,,12.32,15.66,24.23,34.56,0.58,170.0,3.57,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,20:00,2026-03-14T19:00:00+00:00,3411,198,0,181,0,18,0,105,2908,0,1,5.8,9.99,0.0,,5.31,7.83,0.0,0.0,0.53,180.0,3.08,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,23:00,2026-03-14T22:00:00+00:00,3627,201,0,197,0,18,0,105,3107,0,0,5.54,10.15,0.0,,5.43,8.52,0.0,0.0,0.5,180.0,2.89,115.38,
52,Pays de la Loire,Données temps réel,2026-03-14,23:15,2026-03-14T22:15:00+00:00,3527,201,0,195,0,18,0,105,3008,0,0,5.7,10.15,0.0,,5.53,8.44,0.0,0.0,0.51,180.0,2.98,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,00:00,2026-03-14T23:00:00+00:00,3630,198,0,249,0,18,0,105,3061,0,0,5.45,9.99,0.0,,6.86,10.77,0.0,0.0,0.5,180.0,2.89,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,00:15,2026-03-14T23:15:00+00:00,3657,198,0,255,0,18,0,105,3080,0,1,5.41,9.99,0.0,,6.97,11.03,0.0,0.0,0.49,180.0,2.87,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,02:45,2026-03-15T01:45:00+00:00,3422,202,0,219,0,18,0,105,2880,-1,0,5.9,10.2,0.0,,6.4,9.48,0.0,0.0,0.53,180.0,3.07,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,03:00,2026-03-15T02:00:00+00:00,3407,202,0,208,0,18,0,105,2877,-1,0,5.93,10.2,0.0,,6.11,9.0,0.0,0.0,0.53,180.0,3.08,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,03:45,2026-03-15T02:45:00+00:00,3289,202,0,152,0,18,0,105,2812,0,0,6.14,10.2,0.0,,4.62,6.58,0.0,0.0,0.55,180.0,3.19,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,05:30,2026-03-15T04:30:00+00:00,3403,203,0,91,0,18,0,105,2987,0,0,5.97,10.25,0.0,,2.67,3.94,0.0,0.0,0.53,180.0,3.09,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,05:45,2026-03-15T04:45:00+00:00,3443,203,0,79,0,18,0,105,3038,0,0,5.9,10.25,0.0,,2.29,3.42,0.0,0.0,0.52,180.0,3.05,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,06:30,2026-03-15T05:30:00+00:00,3540,203,0,55,0,18,0,105,3159,0,0,5.73,10.25,0.0,,1.55,2.38,0.0,0.0,0.51,180.0,2.97,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,07:30,2026-03-15T06:30:00+00:00,3692,203,0,39,24,18,0,105,3304,0,0,5.5,10.25,0.0,,1.06,1.69,0.65,1.17,0.49,180.0,2.84,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,09:00,2026-03-15T08:00:00+00:00,3482,202,0,26,390,17,0,105,2743,-1,0,5.8,10.2,0.0,,0.75,1.13,11.2,18.93,0.49,170.0,3.02,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,09:30,2026-03-15T08:30:00+00:00,3460,200,0,24,576,17,0,105,2540,-2,0,5.78,10.1,0.0,,0.69,1.04,16.65,27.96,0.49,170.0,3.03,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,11:00,2026-03-15T10:00:00+00:00,3224,199,0,34,972,17,0,105,1898,0,0,6.17,10.05,0.0,,1.05,1.47,30.15,47.18,0.53,170.0,3.26,115.38,
52,Pays de la Loire,Données temps réel,2026-03-15,11:30,2026-03-15T10:30:00+00:00,3027,198,0,49,1069,17,0,105,1588,0,1,6.54,9.99,0.0,,1.62,2.12,35.32,51.89,0.56,170.0,3.47,115.38,
