date_heure,libelle_metropole,consommation
2023-08-19 08:00:00+00:00,Nantes Métropole,299.25
2023-08-19 09:00:00+00:00,Nantes Métropole,319.0
2023-08-19 10:00:00+00:00,Nantes Métropole,328.0
2023-08-19 11:00:00+00:00,Nantes Métropole,329.0
2023-08-19 12:00:00+00:00,Nantes Métropole,310.75
2023-08-19 13:00:00+00:00,Nantes Métropole,315.5
2023-08-19 14:00:00+00:00,Nantes Métropole,302.25
2023-08-19 15:00:00+00:00,Nantes Métropole,302.25
2023-08-19 16:00:00+00:00,Nantes Métropole,311.0
2023-08-19 17:00:00+00:00,Nantes Métropole,307.25
2023-08-19 18:00:00+00:00,Nantes Métropole,298.25
2023-08-19 19:00:00+00:00,Nantes Métropole,284.75
2023-08-19 20:00:00+00:00,Nantes Métropole,298.25
2023-08-19 21:00:00+00:00,Nantes Métropole,305.5
2023-08-19 22:00:00+00:00,Nantes Métropole,291.25
2023-08-19 23:00:00+00:00,Nantes Métropole,262.25
2023-08-20 00:00:00+00:00,Nantes Métropole,245.75
2023-08-20 01:00:00+00:00,Nantes Métropole,232.5
2023-08-20 02:00:00+00:00,Nantes Métropole,226.0
2023-08-20 03:00:00+00:00,Nantes Métropole,219.0
2023-08-20 04:00:00+00:00,Nantes Métropole,221.75
2023-08-20 05:00:00+00:00,Nantes Métropole,220.5
2023-08-20 06:00:00+00:00,Nantes Métropole,228.0
2023-08-20 07:00:00+00:00,Nantes Métropole,249.75
2023-08-20 08:00:00+00:00,Nantes Métropole,258.5
2023-08-20 09:00:00+00:00,Nantes Métropole,274.75
2023-08-20 10:00:00+00:00,Nantes Métropole,291.0
2023-08-20 11:00:00+00:00,Nantes Métropole,290.25
2023-08-20 12:00:00+00:00,Nantes Métropole,284.75
2023-08-20 13:00:00+00:00,Nantes Métropole,274.75
2023-08-20 14:00:00+00:00,Nantes Métropole,271.5
2023-08-20 15:00:00+00:00,Nantes Métropole,276.0
2023-08-20 16:00:00+00:00,Nantes Métropole,287.5
2023-08-20 17:00:00+00:00,Nantes Métropole,295.75
2023-08-20 18:00:00+00:00,Nantes Métropole,299.0
2023-08-20 19:00:00+00:00,Nantes Métropole,299.75
2023-08-20 20:00:00+00:00,Nantes Métropole,306.0
2023-08-20 21:00:00+00:00,Nantes Métropole,311.0
2023-08-20 22:00:00+00:00,Nantes Métropole,292.0
2023-08-20 23:00:00+00:00,Nantes Métropole,262.5
2023-08-21 00:00:00+00:00,Nantes Métropole,247.5
2023-08-21 01:00:00+00:00,Nantes Métropole,236.0
2023-08-21 02:00:00+00:00,Nantes Métropole,236.5
2023-08-21 03:00:00+00:00,Nantes Métropole,249.75
2023-08-21 04:00:00+00:00,Nantes Métropole,275.5
2023-08-21 05:00:00+00:00,Nantes Métropole,299.75
2023-08-21 06:00:00+00:00,Nantes Métropole,330.25
2023-08-21 07:00:00+00:00,Nantes Métropole,347.5
2023-08-21 08:00:00+00:00,Nantes Métropole,366.0
2023-08-21 09:00:00+00:00,Nantes Métropole,377.25
2023-08-21 10:00:00+00:00,Nantes Métropole,402.25
2023-08-21 11:00:00+00:00,Nantes Métropole,398.75
2023-08-21 12:00:00+00:00,Nantes Métropole,389.5
2023-08-21 13:00:00+00:00,Nantes Métropole,380.75
2023-08-21 14:00:00+00:00,Nantes Métropole,385.75
2023-08-21 15:00:00+00:00,Nantes Métropole,377.75
2023-08-21 16:00:00+00:00,Nantes Métropole,360.75
2023-08-21 17:00:00+00:00,Nantes Métropole,368.25
2023-08-21 18:00:00+00:00,Nantes Métropole,349.5
2023-08-21 19:00:00+00:00,Nantes Métropole,332.75
2023-08-21 20:00:00+00:00,Nantes Métropole,332.5
2023-08-21 21:00:00+00:00,Nantes Métropole,325.25
2023-08-21 22:00:00+00:00,Nantes Métropole,308.0
2023-08-21 23:00:00+00:00,Nantes Métropole,277.25
2023-08-22 00:00:00+00:00,Nantes Métropole,266.0
2023-08-22 01:00:00+00:00,Nantes Métropole,260.5
2023-08-22 02:00:00+00:00,Nantes Métropole,261.75
2023-08-22 03:00:00+00:00,Nantes Métropole,274.0
2023-08-22 04:00:00+00:00,Nantes Métropole,299.25
2023-08-22 05:00:00+00:00,Nantes Métropole,326.75
2023-08-22 06:00:00+00:00,Nantes Métropole,357.0
2023-08-22 07:00:00+00:00,Nantes Métropole,369.0
2023-08-22 08:00:00+00:00,Nantes Métropole,371.75
2023-08-22 09:00:00+00:00,Nantes Métropole,369.0
2023-08-22 10:00:00+00:00,Nantes Métropole,348.0
2023-08-22 11:00:00+00:00,Nantes Métropole,358.5
2023-08-22 12:00:00+00:00,Nantes Métropole,376.5
2023-08-22 13:00:00+00:00,Nantes Métropole,385.0
2023-08-22 14:00:00+00:00,Nantes Métropole,345.25
2023-08-22 15:00:00+00:00,Nantes Métropole,342.75
2023-08-22 16:00:00+00:00,Nantes Métropole,346.5
2023-08-22 17:00:00+00:00,Nantes Métropole,399.75
2023-08-22 18:00:00+00:00,Nantes Métropole,413.5
2023-08-22 19:00:00+00:00,Nantes Métropole,414.75
2023-08-22 20:00:00+00:00,Nantes Métropole,423.25
2023-08-22 21:00:00+00:00,Nantes Métropole,501.25
2023-08-22 22:00:00+00:00,Nantes Métropole,480.0
2023-08-22 23:00:00+00:00,Nantes Métropole,388.75
2023-08-23 00:00:00+00:00,Nantes Métropole,384.75
2023-08-23 01:00:00+00:00,Nantes Métropole,370.25
2023-08-23 02:00:00+00:00,Nantes Métropole,353.5
2023-08-23 03:00:00+00:00,Nantes Métropole,344.75
2023-08-23 04:00:00+00:00,Nantes Métropole,364.75
2023-08-23 05:00:00+00:00,Nantes Métropole,356.0
2023-08-23 06:00:00+00:00,Nantes Métropole,338.5
2023-08-23 07:00:00+00:00,Nantes Métropole,325.75
2023-08-23 08:00:00+00:00,Nantes Métropole,326.25
2023-08-23 09:00:00+00:00,Nantes Métropole,321.25
2023-08-23 10:00:00+00:00,Nantes Métropole,339.25
2023-08-23 11:00:00+00:00,Nantes Métropole,350.75
2023-08-23 12:00:00+00:00,Nantes Métropole,408.0
2023-08-23 13:00:00+00:00,Nantes Métropole,393.0
2023-08-23 14:00:00+00:00,Nantes Métropole,347.5
2023-08-23 15:00:00+00:00,Nantes Métropole,273.5
2023-08-23 16:00:00+00:00,Nantes Métropole,264.0
2023-08-23 17:00:00+00:00,Nantes Métropole,237.75
2023-08-23 18:00:00+00:00,Nantes Métropole,258.5
2023-08-23 19:00:00+00:00,Nantes Métropole,302.5
2023-08-23 20:00:00+00:00,Nantes Métropole,284.25
2023-08-23 21:00:00+00:00,Nantes Métropole,363.25
2023-08-23 22:00:00+00:00,Nantes Métropole,345.0
2023-08-23 23:00:00+00:00,Nantes Métropole,352.5
2023-08-24 00:00:00+00:00,Nantes Métropole,347.5
2023-08-24 01:00:00+00:00,Nantes Métropole,331.0
2023-08-24 02:00:00+00:00,Nantes Métropole,349.0
2023-08-24 03:00:00+00:00,Nantes Métropole,342.0
2023-08-24 04:00:00+00:00,Nantes Métropole,358.75
2023-08-24 05:00:00+00:00,Nantes Métropole,358.5
2023-08-24 06:00:00+00:00,Nantes Métropole,305.5
2023-08-24 07:00:00+00:00,Nantes Métropole,265.25
2023-08-24 08:00:00+00:00,Nantes Métropole,253.0
2023-08-24 09:00:00+00:00,Nantes Métropole,294.25
2023-08-24 10:00:00+00:00,Nantes Métropole,267.0
2023-08-24 11:00:00+00:00,Nantes Métropole,219.0
2023-08-24 12:00:00+00:00,Nantes Métropole,194.0
2023-08-24 13:00:00+00:00,Nantes Métropole,242.5
2023-08-24 14:00:00+00:00,Nantes Métropole,250.25
2023-08-24 15:00:00+00:00,Nantes Métropole,230.5
2023-08-24 16:00:00+00:00,Nantes Métropole,257.0
2023-08-24 17:00:00+00:00,Nantes Métropole,271.5
2023-08-24 18:00:00+00:00,Nantes Métropole,256.5
2023-08-24 19:00:00+00:00,Nantes Métropole,264.0
2023-08-24 20:00:00+00:00,Nantes Métropole,337.75
2023-08-24 21:00:00+00:00,Nantes Métropole,379.0
2023-08-24 22:00:00+00:00,Nantes Métropole,383.75
2023-08-24 23:00:00+00:00,Nantes Métropole,361.25
2023-08-25 00:00:00+00:00,Nantes Métropole,354.25
2023-08-25 01:00:00+00:00,Nantes Métropole,358.25
2023-08-25 02:00:00+00:00,Nantes Métropole,371.0
2023-08-25 03:00:00+00:00,Nantes Métropole,365.25
2023-08-25 04:00:00+00:00,Nantes Métropole,324.75
2023-08-25 05:00:00+00:00,Nantes Métropole,281.5
2023-08-25 06:00:00+00:00,Nantes Métropole,237.75
2023-08-25 07:00:00+00:00,Nantes Métropole,219.0
2023-08-25 08:00:00+00:00,Nantes Métropole,209.0
2023-08-25 09:00:00+00:00,Nantes Métropole,208.5
2023-08-25 10:00:00+00:00,Nantes Métropole,191.5
2023-08-25 11:00:00+00:00,Nantes Métropole,145.0
2023-08-25 12:00:00+00:00,Nantes Métropole,121.25
2023-08-25 13:00:00+00:00,Nantes Métropole,136.25
2023-08-25 14:00:00+00:00,Nantes Métropole,115.75
2023-08-25 15:00:00+00:00,Nantes Métropole,107.0
2023-08-25 16:00:00+00:00,Nantes Métropole,109.0
2023-08-25 17:00:00+00:00,Nantes Métropole,151.5
2023-08-25 18:00:00+00:00,Nantes Métropole,192.25
2023-08-25 19:00:00+00:00,Nantes Métropole,249.0
2023-08-25 20:00:00+00:00,Nantes Métropole,280.25
2023-08-25 21:00:00+00:00,Nantes Métropole,326.5
2023-08-25 22:00:00+00:00,Nantes Métropole,306.25
2023-08-25 23:00:00+00:00,Nantes Métropole,318.75
2023-08-26 00:00:00+00:00,Nantes Métropole,324.5
2023-08-26 01:00:00+00:00,Nantes Métropole,324.75
2023-08-26 02:00:00+00:00,Nantes Métropole,334.75
2023-08-26 03:00:00+00:00,Nantes Métropole,347.75
2023-08-26 04:00:00+00:00,Nantes Métropole,325.75
2023-08-26 05:00:00+00:00,Nantes Métropole,316.25
2023-08-26 06:00:00+00:00,Nantes Métropole,262.5
2023-08-26 07:00:00+00:00,Nantes Métropole,252.25
2023-08-26 08:00:00+00:00,Nantes Métropole,237.75
2023-08-26 09:00:00+00:00,Nantes Métropole,246.0
2023-08-26 10:00:00+00:00,Nantes Métropole,224.5
2023-08-26 11:00:00+00:00,Nantes Métropole,205.75
2023-08-26 12:00:00+00:00,Nantes Métropole,240.25
2023-08-26 13:00:00+00:00,Nantes Métropole,293.25
2023-08-26 14:00:00+00:00,Nantes Métropole,196.0
2023-08-26 15:00:00+00:00,Nantes Métropole,112.25
2023-08-26 16:00:00+00:00,Nantes Métropole,116.0
2023-08-26 17:00:00+00:00,Nantes Métropole,109.0
2023-08-26 18:00:00+00:00,Nantes Métropole,134.25
2023-08-26 19:00:00+00:00,Nantes Métropole,174.5
2023-08-26 20:00:00+00:00,Nantes Métropole,155.75
2023-08-26 21:00:00+00:00,Nantes Métropole,243.25
2023-08-26 22:00:00+00:00,Nantes Métropole,215.25
2023-08-26 23:00:00+00:00,Nantes Métropole,179.75
2023-08-27 00:00:00+00:00,Nantes Métropole,113.25
2023-08-27 01:00:00+00:00,Nantes Métropole,93.25
2023-08-27 02:00:00+00:00,Nantes Métropole,122.75
2023-08-27 03:00:00+00:00,Nantes Métropole,130.0
2023-08-27 04:00:00+00:00,Nantes Métropole,156.5
2023-08-27 05:00:00+00:00,Nantes Métropole,157.5
2023-08-27 06:00:00+00:00,Nantes Métropole,157.5
2023-08-27 07:00:00+00:00,Nantes Métropole,132.5
2023-08-27 08:00:00+00:00,Nantes Métropole,98.75
2023-08-27 09:00:00+00:00,Nantes Métropole,106.75
2023-08-27 10:00:00+00:00,Nantes Métropole,112.75
2023-08-27 11:00:00+00:00,Nantes Métropole,94.75
2023-08-27 12:00:00+00:00,Nantes Métropole,17.5
2023-08-27 13:00:00+00:00,Nantes Métropole,28.75
2023-08-27 14:00:00+00:00,Nantes Métropole,41.0
2023-08-27 15:00:00+00:00,Nantes Métropole,45.5
2023-08-27 16:00:00+00:00,Nantes Métropole,11.75
2023-08-27 17:00:00+00:00,Nantes Métropole,5.0
2023-08-27 18:00:00+00:00,Nantes Métropole,39.25
2023-08-27 19:00:00+00:00,Nantes Métropole,84.0
2023-08-27 20:00:00+00:00,Nantes Métropole,191.0
2023-08-27 21:00:00+00:00,Nantes Métropole,295.5
2023-08-27 22:00:00+00:00,Nantes Métropole,268.5
2023-08-27 23:00:00+00:00,Nantes Métropole,292.25
2023-08-28 00:00:00+00:00,Nantes Métropole,271.5
2023-08-28 01:00:00+00:00,Nantes Métropole,242.5
2023-08-28 02:00:00+00:00,Nantes Métropole,243.75
2023-08-28 03:00:00+00:00,Nantes Métropole,209.0
2023-08-28 04:00:00+00:00,Nantes Métropole,204.5
2023-08-28 05:00:00+00:00,Nantes Métropole,238.75
2023-08-28 06:00:00+00:00,Nantes Métropole,272.25
2023-08-28 07:00:00+00:00,Nantes Métropole,199.5
2023-08-28 08:00:00+00:00,Nantes Métropole,160.0
2023-08-28 09:00:00+00:00,Nantes Métropole,149.5
2023-08-28 10:00:00+00:00,Nantes Métropole,149.75
2023-08-28 11:00:00+00:00,Nantes Métropole,130.5
2023-08-28 12:00:00+00:00,Nantes Métropole,139.25
2023-08-28 13:00:00+00:00,Nantes Métropole,189.5
2023-08-28 14:00:00+00:00,Nantes Métropole,132.75
2023-08-28 15:00:00+00:00,Nantes Métropole,111.5
2023-08-28 16:00:00+00:00,Nantes Métropole,147.25
2023-08-28 17:00:00+00:00,Nantes Métropole,169.5
2023-08-28 18:00:00+00:00,Nantes Métropole,175.0
2023-08-28 19:00:00+00:00,Nantes Métropole,200.0
2023-08-28 20:00:00+00:00,Nantes Métropole,226.25
2023-08-28 21:00:00+00:00,Nantes Métropole,278.75
2023-08-28 22:00:00+00:00,Nantes Métropole,285.0
2023-08-28 23:00:00+00:00,Nantes Métropole,250.75
2023-08-29 00:00:00+00:00,Nantes Métropole,218.25
2023-08-29 01:00:00+00:00,Nantes Métropole,234.0
2023-08-29 02:00:00+00:00,Nantes Métropole,252.25
2023-08-29 03:00:00+00:00,Nantes Métropole,222.25
2023-08-29 04:00:00+00:00,Nantes Métropole,290.5
2023-08-29 05:00:00+00:00,Nantes Métropole,293.25
2023-08-29 06:00:00+00:00,Nantes Métropole,275.5
2023-08-29 07:00:00+00:00,Nantes Métropole,284.75
2023-08-29 08:00:00+00:00,Nantes Métropole,287.75
2023-08-29 09:00:00+00:00,Nantes Métropole,273.75
2023-08-29 10:00:00+00:00,Nantes Métropole,423.0
2023-08-29 11:00:00+00:00,Nantes Métropole,408.75
2023-08-29 12:00:00+00:00,Nantes Métropole,391.75
2023-08-29 13:00:00+00:00,Nantes Métropole,374.25
2023-08-29 14:00:00+00:00,Nantes Métropole,362.75
2023-08-29 15:00:00+00:00,Nantes Métropole,361.0
2023-08-29 16:00:00+00:00,Nantes Métropole,363.0
2023-08-29 17:00:00+00:00,Nantes Métropole,369.0
2023-08-29 18:00:00+00:00,Nantes Métropole,360.0
2023-08-29 19:00:00+00:00,Nantes Métropole,340.5
2023-08-29 20:00:00+00:00,Nantes Métropole,330.75
2023-08-29 21:00:00+00:00,Nantes Métropole,332.25
2023-08-29 22:00:00+00:00,Nantes Métropole,317.75
2023-08-29 23:00:00+00:00,Nantes Métropole,282.75
2023-08-30 00:00:00+00:00,Nantes Métropole,267.5
2023-08-30 01:00:00+00:00,Nantes Métropole,253.25
2023-08-30 02:00:00+00:00,Nantes Métropole,253.5
2023-08-30 03:00:00+00:00,Nantes Métropole,262.75
2023-08-30 04:00:00+00:00,Nantes Métropole,293.5
2023-08-30 05:00:00+00:00,Nantes Métropole,336.25
2023-08-30 06:00:00+00:00,Nantes Métropole,364.75
2023-08-30 07:00:00+00:00,Nantes Métropole,375.75
2023-08-30 08:00:00+00:00,Nantes Métropole,388.25
2023-08-30 09:00:00+00:00,Nantes Métropole,393.0
2023-08-30 10:00:00+00:00,Nantes Métropole,410.5
2023-08-30 11:00:00+00:00,Nantes Métropole,407.0
2023-08-30 12:00:00+00:00,Nantes Métropole,381.0
2023-08-30 13:00:00+00:00,Nantes Métropole,376.75
2023-08-30 14:00:00+00:00,Nantes Métropole,375.75
2023-08-30 15:00:00+00:00,Nantes Métropole,363.25
2023-08-30 16:00:00+00:00,Nantes Métropole,353.5
2023-08-30 17:00:00+00:00,Nantes Métropole,364.25
2023-08-30 18:00:00+00:00,Nantes Métropole,356.0
2023-08-30 19:00:00+00:00,Nantes Métropole,341.25
2023-08-30 20:00:00+00:00,Nantes Métropole,336.25
2023-08-30 21:00:00+00:00,Nantes Métropole,337.25
2023-08-30 22:00:00+00:00,Nantes Métropole,315.75
2023-08-30 23:00:00+00:00,Nantes Métropole,280.25
2023-08-31 00:00:00+00:00,Nantes Métropole,267.75
2023-08-31 01:00:00+00:00,Nantes Métropole,251.25
2023-08-31 02:00:00+00:00,Nantes Métropole,249.5
2023-08-31 03:00:00+00:00,Nantes Métropole,267.75
2023-08-31 04:00:00+00:00,Nantes Métropole,297.5
2023-08-31 05:00:00+00:00,Nantes Métropole,337.0
2023-08-31 06:00:00+00:00,Nantes Métropole,370.0
2023-08-31 07:00:00+00:00,Nantes Métropole,390.25
2023-08-31 08:00:00+00:00,Nantes Métropole,396.0
2023-08-31 09:00:00+00:00,Nantes Métropole,400.5
2023-08-31 10:00:00+00:00,Nantes Métropole,434.75
2023-08-31 11:00:00+00:00,Nantes Métropole,422.25
2023-08-31 12:00:00+00:00,Nantes Métropole,393.0
2023-08-31 13:00:00+00:00,Nantes Métropole,384.0
2023-08-31 14:00:00+00:00,Nantes Métropole,371.5
2023-08-31 15:00:00+00:00,Nantes Métropole,368.25
2023-08-31 16:00:00+00:00,Nantes Métropole,373.5
2023-08-31 17:00:00+00:00,Nantes Métropole,380.5
2023-08-31 18:00:00+00:00,Nantes Métropole,367.75
2023-08-31 19:00:00+00:00,Nantes Métropole,345.0
2023-08-31 20:00:00+00:00,Nantes Métropole,333.75
2023-08-31 21:00:00+00:00,Nantes Métropole,333.0
2023-08-31 22:00:00+00:00,Nantes Métropole,319.25
2023-08-31 23:00:00+00:00,Nantes Métropole,286.75
2023-09-01 00:00:00+00:00,Nantes Métropole,271.75
2023-09-01 01:00:00+00:00,Nantes Métropole,258.75
2023-09-01 02:00:00+00:00,Nantes Métropole,248.5
2023-09-01 03:00:00+00:00,Nantes Métropole,263.75
2023-09-01 04:00:00+00:00,Nantes Métropole,290.75
2023-09-01 05:00:00+00:00,Nantes Métropole,330.75
2023-09-01 06:00:00+00:00,Nantes Métropole,351.0
2023-09-01 07:00:00+00:00,Nantes Métropole,382.5
2023-09-01 08:00:00+00:00,Nantes Métropole,400.25
2023-09-01 09:00:00+00:00,Nantes Métropole,415.5
2023-09-01 10:00:00+00:00,Nantes Métropole,438.5
2023-09-01 11:00:00+00:00,Nantes Métropole,420.5
2023-09-01 12:00:00+00:00,Nantes Métropole,410.0
2023-09-01 13:00:00+00:00,Nantes Métropole,379.75
2023-09-01 14:00:00+00:00,Nantes Métropole,358.25
2023-09-01 15:00:00+00:00,Nantes Métropole,348.0
2023-09-01 16:00:00+00:00,Nantes Métropole,354.5
2023-09-01 17:00:00+00:00,Nantes Métropole,350.25
2023-09-01 18:00:00+00:00,Nantes Métropole,341.75
2023-09-01 19:00:00+00:00,Nantes Métropole,333.75
2023-09-01 20:00:00+00:00,Nantes Métropole,324.0
2023-09-01 21:00:00+00:00,Nantes Métropole,330.25
2023-09-01 22:00:00+00:00,Nantes Métropole,311.75
2023-09-01 23:00:00+00:00,Nantes Métropole,273.75
2023-09-02 00:00:00+00:00,Nantes Métropole,260.5
2023-09-02 01:00:00+00:00,Nantes Métropole,242.0
2023-09-02 02:00:00+00:00,Nantes Métropole,230.75
2023-09-02 03:00:00+00:00,Nantes Métropole,229.0
2023-09-02 04:00:00+00:00,Nantes Métropole,243.25
2023-09-02 05:00:00+00:00,Nantes Métropole,250.5
2023-09-02 06:00:00+00:00,Nantes Métropole,264.25
2023-09-02 07:00:00+00:00,Nantes Métropole,295.5
2023-09-02 08:00:00+00:00,Nantes Métropole,310.75
2023-09-02 09:00:00+00:00,Nantes Métropole,325.0
2023-09-02 10:00:00+00:00,Nantes Métropole,355.25
2023-09-02 11:00:00+00:00,Nantes Métropole,361.75
2023-09-02 12:00:00+00:00,Nantes Métropole,345.5
2023-09-02 13:00:00+00:00,Nantes Métropole,312.5
2023-09-02 14:00:00+00:00,Nantes Métropole,302.25
2023-09-02 15:00:00+00:00,Nantes Métropole,313.75
2023-09-02 16:00:00+00:00,Nantes Métropole,320.0
2023-09-02 17:00:00+00:00,Nantes Métropole,324.75
2023-09-02 18:00:00+00:00,Nantes Métropole,318.5
2023-09-02 19:00:00+00:00,Nantes Métropole,314.25
2023-09-02 20:00:00+00:00,Nantes Métropole,310.5
2023-09-02 21:00:00+00:00,Nantes Métropole,317.25
2023-09-02 22:00:00+00:00,Nantes Métropole,306.5
2023-09-02 23:00:00+00:00,Nantes Métropole,274.25
2023-09-03 00:00:00+00:00,Nantes Métropole,261.75
2023-09-03 01:00:00+00:00,Nantes Métropole,236.25
2023-09-03 02:00:00+00:00,Nantes Métropole,224.25
2023-09-03 03:00:00+00:00,Nantes Métropole,221.75
2023-09-03 04:00:00+00:00,Nantes Métropole,227.75
2023-09-03 05:00:00+00:00,Nantes Métropole,228.0
2023-09-03 06:00:00+00:00,Nantes Métropole,237.25
2023-09-03 07:00:00+00:00,Nantes Métropole,265.0
2023-09-03 08:00:00+00:00,Nantes Métropole,292.25
2023-09-03 09:00:00+00:00,Nantes Métropole,309.5
2023-09-03 10:00:00+00:00,Nantes Métropole,342.25
2023-09-03 11:00:00+00:00,Nantes Métropole,335.0
2023-09-03 12:00:00+00:00,Nantes Métropole,316.0
2023-09-03 13:00:00+00:00,Nantes Métropole,310.25
2023-09-03 14:00:00+00:00,Nantes Métropole,295.75
2023-09-03 15:00:00+00:00,Nantes Métropole,299.25
2023-09-03 16:00:00+00:00,Nantes Métropole,312.75
2023-09-03 17:00:00+00:00,Nantes Métropole,334.75
2023-09-03 18:00:00+00:00,Nantes Métropole,332.25
2023-09-03 19:00:00+00:00,Nantes Métropole,329.0
2023-09-03 20:00:00+00:00,Nantes Métropole,330.0
2023-09-03 21:00:00+00:00,Nantes Métropole,328.75
2023-09-03 22:00:00+00:00,Nantes Métropole,312.5
2023-09-03 23:00:00+00:00,Nantes Métropole,277.75
2023-09-04 00:00:00+00:00,Nantes Métropole,265.75
2023-09-04 01:00:00+00:00,Nantes Métropole,247.5
2023-09-04 02:00:00+00:00,Nantes Métropole,246.75
2023-09-04 03:00:00+00:00,Nantes Métropole,256.75
2023-09-04 04:00:00+00:00,Nantes Métropole,296.25
2023-09-04 05:00:00+00:00,Nantes Métropole,343.25
2023-09-04 06:00:00+00:00,Nantes Métropole,366.25
2023-09-04 07:00:00+00:00,Nantes Métropole,386.5
2023-09-04 08:00:00+00:00,Nantes Métropole,401.5
2023-09-04 09:00:00+00:00,Nantes Métropole,419.75
2023-09-04 10:00:00+00:00,Nantes Métropole,448.0
2023-09-04 11:00:00+00:00,Nantes Métropole,441.5
2023-09-04 12:00:00+00:00,Nantes Métropole,436.5
2023-09-04 13:00:00+00:00,Nantes Métropole,433.0
2023-09-04 14:00:00+00:00,Nantes Métropole,421.0
2023-09-04 15:00:00+00:00,Nantes Métropole,418.25
2023-09-04 16:00:00+00:00,Nantes Métropole,419.5
2023-09-04 17:00:00+00:00,Nantes Métropole,419.25
2023-09-04 18:00:00+00:00,Nantes Métropole,392.5
2023-09-04 19:00:00+00:00,Nantes Métropole,374.5
2023-09-04 20:00:00+00:00,Nantes Métropole,355.75
2023-09-04 21:00:00+00:00,Nantes Métropole,352.75
2023-09-04 22:00:00+00:00,Nantes Métropole,330.5
2023-09-04 23:00:00+00:00,Nantes Métropole,300.0
2023-09-05 00:00:00+00:00,Nantes Métropole,282.0
2023-09-05 01:00:00+00:00,Nantes Métropole,269.25
2023-09-05 02:00:00+00:00,Nantes Métropole,267.25
2023-09-05 03:00:00+00:00,Nantes Métropole,281.5
2023-09-05 04:00:00+00:00,Nantes Métropole,319.0
2023-09-05 05:00:00+00:00,Nantes Métropole,353.5
2023-09-05 06:00:00+00:00,Nantes Métropole,384.25
2023-09-05 07:00:00+00:00,Nantes Métropole,400.25
2023-09-05 08:00:00+00:00,Nantes Métropole,417.75
2023-09-05 09:00:00+00:00,Nantes Métropole,428.25
2023-09-05 10:00:00+00:00,Nantes Métropole,455.75
2023-09-05 11:00:00+00:00,Nantes Métropole,449.0
2023-09-05 12:00:00+00:00,Nantes Métropole,442.25
2023-09-05 13:00:00+00:00,Nantes Métropole,434.75
2023-09-05 14:00:00+00:00,Nantes Métropole,426.75
2023-09-05 15:00:00+00:00,Nantes Métropole,423.25
2023-09-05 16:00:00+00:00,Nantes Métropole,415.0
2023-09-05 17:00:00+00:00,Nantes Métropole,414.75
2023-09-05 18:00:00+00:00,Nantes Métropole,395.25
2023-09-05 19:00:00+00:00,Nantes Métropole,374.75
2023-09-05 20:00:00+00:00,Nantes Métropole,361.0
2023-09-05 21:00:00+00:00,Nantes Métropole,354.0
2023-09-05 22:00:00+00:00,Nantes Métropole,330.25
2023-09-05 23:00:00+00:00,Nantes Métropole,297.0
2023-09-06 00:00:00+00:00,Nantes Métropole,283.0
2023-09-06 01:00:00+00:00,Nantes Métropole,265.5
2023-09-06 02:00:00+00:00,Nantes Métropole,264.25
2023-09-06 03:00:00+00:00,Nantes Métropole,282.5
2023-09-06 04:00:00+00:00,Nantes Métropole,318.0
2023-09-06 05:00:00+00:00,Nantes Métropole,354.25
2023-09-06 06:00:00+00:00,Nantes Métropole,384.5
2023-09-06 07:00:00+00:00,Nantes Métropole,407.0
2023-09-06 08:00:00+00:00,Nantes Métropole,415.0
2023-09-06 09:00:00+00:00,Nantes Métropole,422.0
2023-09-06 10:00:00+00:00,Nantes Métropole,447.25
2023-09-06 11:00:00+00:00,Nantes Métropole,445.25
2023-09-06 12:00:00+00:00,Nantes Métropole,445.75
2023-09-06 13:00:00+00:00,Nantes Métropole,442.25
2023-09-06 14:00:00+00:00,Nantes Métropole,437.25
2023-09-06 15:00:00+00:00,Nantes Métropole,437.0
2023-09-06 16:00:00+00:00,Nantes Métropole,424.5
2023-09-06 17:00:00+00:00,Nantes Métropole,424.0
2023-09-06 18:00:00+00:00,Nantes Métropole,404.0
2023-09-06 19:00:00+00:00,Nantes Métropole,384.75
2023-09-06 20:00:00+00:00,Nantes Métropole,366.0
2023-09-06 21:00:00+00:00,Nantes Métropole,360.5
2023-09-06 22:00:00+00:00,Nantes Métropole,339.5
2023-09-06 23:00:00+00:00,Nantes Métropole,301.5
2023-09-07 00:00:00+00:00,Nantes Métropole,288.5
2023-09-07 01:00:00+00:00,Nantes Métropole,274.5
2023-09-07 02:00:00+00:00,Nantes Métropole,274.5
2023-09-07 03:00:00+00:00,Nantes Métropole,284.75
2023-09-07 04:00:00+00:00,Nantes Métropole,318.25
2023-09-07 05:00:00+00:00,Nantes Métropole,366.75
2023-09-07 06:00:00+00:00,Nantes Métropole,390.75
2023-09-07 07:00:00+00:00,Nantes Métropole,421.25
2023-09-07 08:00:00+00:00,Nantes Métropole,424.25
2023-09-07 09:00:00+00:00,Nantes Métropole,440.75
2023-09-07 10:00:00+00:00,Nantes Métropole,462.0
2023-09-07 11:00:00+00:00,Nantes Métropole,460.75
2023-09-07 12:00:00+00:00,Nantes Métropole,443.75
2023-09-07 13:00:00+00:00,Nantes Métropole,428.0
2023-09-07 14:00:00+00:00,Nantes Métropole,422.25
2023-09-07 15:00:00+00:00,Nantes Métropole,415.75
2023-09-07 16:00:00+00:00,Nantes Métropole,412.25
2023-09-07 17:00:00+00:00,Nantes Métropole,402.25
